Molecule,QED,LogP,SA
1output_263_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_318_Fragments_.xyz,0.03930061508453657,-1.60308,7.703895472301185
1output_251_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_78_Fragments_.xyz,0.1702501277150459,-1.2339799999999979,8.565211106510683
1output_139_Fragments_.xyz,0.03507671292762057,1.9077199999999999,7.426743916113016
1output_116_Fragments_.xyz,0.043797342052217775,-0.6252700000000002,7.591038046419312
1output_83_Fragments_.xyz,0.125602049656281,-0.33367999999999803,8.469307971370291
1output_118_Fragments_.xyz,0.04290267212030157,-0.4583799999999999,6.9267313789127885
1output_335_Fragments_.xyz,0.10495902496762624,-1.257629999999998,8.780934814455229
1output_130_Fragments_.xyz,0.04087195445720017,-0.6638500000000002,8.047190978998588
1output_359_Fragments_.xyz,0.052787574084868435,2.37122,7.054932046645097
1output_38_Fragments_.xyz,0.10417733454093998,-1.4413899999999975,8.504273330952259
2output_483_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_151_Fragments_.xyz,0.08952961181634982,-2.1509799999999974,8.70860353277932
1output_163_Fragments_.xyz,0.06602361182877865,1.3925200000000004,8.035107614000799
2output_70_Fragments_.xyz,0.1989601922765623,-0.5410899999999981,8.489980588841819
2output_363_Fragments_.xyz,0.0512477013346385,1.3596500000000002,7.987882415739105
1output_179_Fragments_.xyz,0.04348829942901909,1.7037300000000002,7.053055952319523
1output_297_Fragments_.xyz,0.12408152783632533,-0.9915899999999981,8.295652496954675
2output_426_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_108_Fragments_.xyz,0.06396380929708552,1.0627300000000002,6.981599739515791
1output_99_Fragments_.xyz,0.043040181652659014,2.6156300000000003,7.3170353793980825
1output_257_Fragments_.xyz,0.04797237286113202,1.3177400000000006,6.734502234243085
1output_334_Fragments_.xyz,0.03562164402620649,-1.3256799999999997,7.640784491612428
2output_580_Fragments_.xyz,0.03420684396443197,-0.7109300000000001,5.871886958995095
1output_341_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_321_Fragments_.xyz,0.02915239047777138,-1.8669600000000002,6.673778956287263
2output_200_Fragments_.xyz,0.045913236417580876,-0.16776999999999945,7.5287555718802155
1output_31_Fragments_.xyz,0.18627575824221698,-1.034109999999998,8.859565373507657
1output_285_Fragments_.xyz,0.04770725432972154,0.5739200000000005,7.837080147908227
1output_256_Fragments_.xyz,0.09247460982275159,-2.5057199999999975,8.435196544949953
1output_262_Fragments_.xyz,0.03289830524834077,-0.7715800000000003,7.0353860200289215
1output_24_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_34_Fragments_.xyz,0.05627083349480936,-0.77806,7.602507985273695
1output_132_Fragments_.xyz,0.05291443762669479,2.77042,5.07944718483648
1output_280_Fragments_.xyz,0.030997407772141786,-1.3579799999999995,6.417554788093168
2output_409_Fragments_.xyz,0.052948781273556955,1.84952,6.308639430380157
1output_152_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_460_Fragments_.xyz,0.04891087088322733,0.72652,7.2850018051020085
1output_229_Fragments_.xyz,0.04891087088322733,0.7265200000000003,7.292835655993885
1output_216_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_202_Fragments_.xyz,0.07513731036276847,0.15365,7.2932556702099225
2output_599_Fragments_.xyz,0.043017798705376524,-1.1029899999999977,7.106376441130166
1output_344_Fragments_.xyz,0.06482397874070564,1.8508499999999999,7.839810312284248
1output_147_Fragments_.xyz,0.03873164694478209,0.6768500000000001,7.565991432827126
1output_32_Fragments_.xyz,0.0437088755499084,-1.91288,7.074347251429876
1output_264_Fragments_.xyz,0.1909348124870414,-0.8597899999999981,8.520228573810623
1output_376_Fragments_.xyz,0.04317080284453526,1.4747100000000006,7.227400700588379
2output_167_Fragments_.xyz,0.03792319826602214,2.5707299999999997,6.915661437046877
1output_244_Fragments_.xyz,0.05936755216708971,-0.34205999999999936,6.6386442010458815
1output_309_Fragments_.xyz,0.14605865764348044,-1.6039699999999977,8.47170508874514
1output_373_Fragments_.xyz,0.0609144711914793,0.2499399999999998,6.222124796156581
1output_268_Fragments_.xyz,0.19387184768917953,-0.690779999999998,8.485336154018567
1output_111_Fragments_.xyz,0.09908103611486552,-1.8797799999999976,8.413645363810375
1output_18_Fragments_.xyz,0.03377249112488795,-0.14347999999999939,7.663735881863127
2output_422_Fragments_.xyz,0.04317080284453526,1.4747100000000006,7.227400700588379
2output_269_Fragments_.xyz,0.06618511570818464,2.9929300000000008,6.3412847373685155
2output_77_Fragments_.xyz,0.031306892812899036,-1.0082499999999996,6.592815054887388
1output_135_Fragments_.xyz,0.12936824220189774,-0.6344899999999983,8.344812640168554
1output_125_Fragments_.xyz,0.06565568165989832,1.80062,7.058836085994219
1output_117_Fragments_.xyz,0.051168769041592815,1.9311500000000006,5.760072875302381
1output_75_Fragments_.xyz,0.16983900361078968,-1.3410699999999975,8.427649208981666
