Molecule,QED,LogP,SA
2output_39_Fragments_.xyz,0.06455365831213869,1.5602900000000002,7.417954029726193
2output_4_Fragments_.xyz,0.06108860727637037,1.8673300000000013,7.47621345393404
2output_615_Fragments_.xyz,0.060746468317404795,1.0215300000000003,7.171468160734421
2output_722_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_588_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_236_Fragments_.xyz,0.03498497559961143,0.2550499999999998,7.597456307939499
2output_907_Fragments_.xyz,0.03514077941089802,0.09132000000000041,6.490215845690833
2output_8_Fragments_.xyz,0.07572927741563107,0.6241300000000007,7.5426229521109285
2output_323_Fragments_.xyz,0.05202857410265526,1.7971300000000003,6.915292370365795
2output_511_Fragments_.xyz,0.0415837806839384,1.7559300000000002,6.785455507017273
2output_146_Fragments_.xyz,0.04891087088322733,0.7265200000000003,7.2850018051020085
2output_633_Fragments_.xyz,0.04397397503248641,-0.0960199999999996,7.456540949510171
2output_578_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_292_Fragments_.xyz,0.11070580317417225,-2.030899999999998,8.337671401277422
2output_623_Fragments_.xyz,0.04235740926488516,1.9986300000000001,7.106622471963386
2output_787_Fragments_.xyz,0.046579460599761056,-2.5851899999999977,7.841604104078936
2output_453_Fragments_.xyz,0.05184218188802393,2.8586000000000005,7.265196461135194
2output_738_Fragments_.xyz,0.1904242756785096,-0.8290099999999981,8.442933919792122
2output_455_Fragments_.xyz,0.11775706685216314,-0.9102999999999981,8.30906484051699
2output_218_Fragments_.xyz,0.07632563697047214,0.9687500000000003,6.934288588646467
2output_462_Fragments_.xyz,0.04314078467847033,2.022920000000001,7.350060401004938
2output_992_Fragments_.xyz,0.0530645905155338,-1.4581599999999981,6.778153601320291
2output_881_Fragments_.xyz,0.03840528695378232,-0.37108000000000024,7.320688087049816
2output_973_Fragments_.xyz,0.12970543023053796,-0.703669999999998,8.36654456869319
2output_177_Fragments_.xyz,0.0389043784785974,1.5627400000000011,8.097736291197208
2output_75_Fragments_.xyz,0.03760631760347897,0.15852000000000016,7.512192637425233
2output_405_Fragments_.xyz,0.02519495465500839,-3.887779999999999,7.352965839450739
2output_786_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_20_Fragments_.xyz,0.06579240008339952,1.6301300000000005,7.00687273981305
2output_324_Fragments_.xyz,0.027354224290905095,-2.961239999999999,8.26857801715056
2output_241_Fragments_.xyz,0.049304497736490836,0.7409300000000001,7.153536855121578
2output_933_Fragments_.xyz,0.15660700322441437,-2.048789999999998,8.501959046210793
2output_385_Fragments_.xyz,0.06643321974971979,2.9314300000000015,7.109648444461825
2output_856_Fragments_.xyz,0.05266328544051738,3.3780200000000007,7.535051841813598
2output_231_Fragments_.xyz,0.04937300419391744,1.529630000000001,6.402963768831101
2output_671_Fragments_.xyz,0.052404047998211994,2.62982,7.998354044608225
2output_72_Fragments_.xyz,0.044100497044681754,0.1754600000000004,8.309818293697493
2output_876_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_999_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_247_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_575_Fragments_.xyz,0.03535403958665984,0.18184,6.578500850996133
2output_90_Fragments_.xyz,0.05072126826422722,0.89374,6.892404187166716
2output_805_Fragments_.xyz,0.13511796563282777,-1.787029999999998,8.490842792064855
2output_631_Fragments_.xyz,0.02890443117561762,-3.5138799999999977,7.766877561655062
2output_262_Fragments_.xyz,0.027159145149248352,-1.3553199999999999,7.896193362484668
2output_58_Fragments_.xyz,0.1209286723145945,-0.6071799999999978,8.714212187741614
2output_773_Fragments_.xyz,0.04576431482715091,-1.84814,6.581836427321958
2output_285_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_809_Fragments_.xyz,0.06385481214335241,1.5676200000000007,7.555703740849672
2output_727_Fragments_.xyz,0.10778844963362043,-1.7300899999999975,8.464011962513881
2output_844_Fragments_.xyz,0.027683762710002034,-2.8119499999999995,8.411147819406718
2output_468_Fragments_.xyz,0.04345069951391415,1.7815100000000006,7.0509075257698175
2output_560_Fragments_.xyz,0.09119218983147868,-2.4453299999999976,8.733184470585046
2output_141_Fragments_.xyz,0.03724711238354312,0.9751400000000003,6.511209677624478
2output_898_Fragments_.xyz,0.0346767753236751,-0.4895400000000001,6.671559135785898
2output_471_Fragments_.xyz,0.04725125162643941,1.8753700000000004,6.207741187869976
2output_750_Fragments_.xyz,0.06502414942631216,0.9517200000000003,7.047250314654184
2output_199_Fragments_.xyz,0.08447311541632328,2.8933200000000006,7.663935147774462
2output_943_Fragments_.xyz,0.03297122996503688,-0.69117,7.36753653010935
2output_458_Fragments_.xyz,0.12936824220189774,-0.6344899999999986,8.344812640168554
2output_570_Fragments_.xyz,0.09348471734576465,-1.3600999999999974,8.47326304502104
2output_496_Fragments_.xyz,0.050416640843625654,2.581110000000001,7.589701371108219
2output_691_Fragments_.xyz,0.04952027623456575,0.4886299999999997,6.9672039746663845
2output_515_Fragments_.xyz,0.04051105737131937,0.90742,7.279228220200942
2output_882_Fragments_.xyz,0.03470322835644561,-3.3635599999999997,8.2378295646028
2output_475_Fragments_.xyz,0.10165732525902373,-2.1870199999999977,8.446603539941586
2output_498_Fragments_.xyz,0.03890872962852117,0.6365600000000002,7.1951883538226555
2output_980_Fragments_.xyz,0.04819657155054944,0.8147400000000002,6.471913944976725
2output_609_Fragments_.xyz,0.0380020397066161,-0.51807,6.286336799043804
2output_647_Fragments_.xyz,0.10654083391155202,-0.9168199999999983,8.866064768581122
2output_3_Fragments_.xyz,0.14605865764348044,-1.6039699999999977,8.47170508874514
2output_356_Fragments_.xyz,0.16500891146103863,-2.1300799999999978,8.491591692716172
2output_1014_Fragments_.xyz,0.04024587775207339,1.7903400000000005,7.617058137778712
2output_884_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_512_Fragments_.xyz,0.06307170490966282,0.45802000000000004,6.9571369701923516
2output_174_Fragments_.xyz,0.0380020397066161,-0.51807,6.286336799043804
2output_196_Fragments_.xyz,0.12068762796671063,-1.7665499999999978,8.417396791218998
2output_319_Fragments_.xyz,0.12618512211105132,-0.8597899999999978,8.707433035319527
2output_325_Fragments_.xyz,0.04035271040840196,0.31823000000000035,7.690837322040425
2output_927_Fragments_.xyz,0.02969355763946138,-1.0327500000000003,6.888084755661492
2output_490_Fragments_.xyz,0.16800233266096773,-1.3980099999999978,8.402111681730174
2output_1016_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_11_Fragments_.xyz,0.039258018980091486,1.39285,7.001670352778178
2output_137_Fragments_.xyz,0.0506741246827781,1.8437400000000004,4.31327875017656
2output_336_Fragments_.xyz,0.04305839675310981,1.9777400000000005,5.938343888729719
2output_1006_Fragments_.xyz,0.08280499849679152,-2.205609999999998,8.805683268293686
2output_408_Fragments_.xyz,0.04944195108859582,1.53333,6.445710277350905
2output_112_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_472_Fragments_.xyz,0.07505081654188447,-2.0487899999999977,8.452689665854786
2output_1017_Fragments_.xyz,0.17993241138962343,-0.8597899999999976,8.506172882430153
2output_341_Fragments_.xyz,0.047615500652500975,0.8287499999999999,7.52464889309203
2output_928_Fragments_.xyz,0.18131464319072257,-1.8090699999999975,8.553311745827802
2output_227_Fragments_.xyz,0.038840075998071086,0.5669299999999999,7.514014439677697
2output_600_Fragments_.xyz,0.037942267897115314,-0.31816000000000016,7.956688723196554
2output_83_Fragments_.xyz,0.044499791501810035,-2.40487,8.559309943306575
2output_705_Fragments_.xyz,0.04709525801546917,0.5845500000000001,6.777534187447795
2output_71_Fragments_.xyz,0.039484451152679435,1.1074500000000005,6.648357002079521
2output_841_Fragments_.xyz,0.158734450725121,-1.7721999999999984,8.498430779721103
2output_378_Fragments_.xyz,0.06605626665923309,2.346930000000001,7.1938281151402315
2output_40_Fragments_.xyz,0.06579240008339952,1.63013,7.00687273981305
2output_939_Fragments_.xyz,0.10749329903842055,-1.660909999999998,8.444474269045797
2output_369_Fragments_.xyz,0.042547393914342084,1.8462399999999999,2.495653562452291
2output_443_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_46_Fragments_.xyz,0.04168112816457473,1.0742100000000006,7.290601836391132
2output_337_Fragments_.xyz,0.12408152783632533,-0.9915899999999981,8.295652496954675
2output_827_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_294_Fragments_.xyz,0.034781293358627494,1.0914500000000007,7.190968975185819
2output_872_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_765_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_360_Fragments_.xyz,0.06478339236822607,1.5569000000000002,7.124763589642967
2output_78_Fragments_.xyz,0.046899730079899477,0.30201999999999996,7.494430566494412
2output_821_Fragments_.xyz,0.05112318149504058,1.7318500000000008,6.413323415956706
2output_868_Fragments_.xyz,0.06419427202240353,0.7216300000000005,7.147226100501532
2output_854_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_729_Fragments_.xyz,0.051449005478503985,1.6689200000000006,6.297131284378276
2output_776_Fragments_.xyz,0.03386661699676547,-1.5669099999999996,6.7521472440134644
2output_555_Fragments_.xyz,0.03212848216228336,-0.94265,5.887154618320576
2output_358_Fragments_.xyz,0.1538017747735661,-2.768619999999998,8.513749084568493
2output_388_Fragments_.xyz,0.028618976856650886,-3.83167,6.586343235608306
2output_971_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_981_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_185_Fragments_.xyz,0.12690276418178548,-3.0124899999999983,8.401225390182464
2output_396_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_1002_Fragments_.xyz,0.11321989064481043,-1.7421999999999982,8.433919469141332
2output_357_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_252_Fragments_.xyz,0.040100169817363696,0.17833,7.838240522176178
2output_903_Fragments_.xyz,0.06905463656801886,-1.4581599999999981,6.978481121762133
2output_36_Fragments_.xyz,0.08162281041444673,0.81114,6.888403636507698
2output_210_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_659_Fragments_.xyz,0.10148966150164711,-1.9185699999999974,9.021285052019211
2output_288_Fragments_.xyz,0.04313142945970621,-0.3755399999999998,6.956328082064557
2output_158_Fragments_.xyz,0.040600970278388264,-1.9543799999999998,6.44916050272475
2output_100_Fragments_.xyz,0.1293981774911912,-1.0971999999999973,8.519253984409653
2output_228_Fragments_.xyz,0.04359464563244196,2.31164,6.390934056646966
2output_995_Fragments_.xyz,0.03942361540868946,-0.06428000000000031,7.8374779787316555
2output_274_Fragments_.xyz,0.03930482559345181,-0.01607000000000003,7.163067270069483
2output_874_Fragments_.xyz,0.02849314482623076,-2.101879999999999,7.312275161320134
2output_814_Fragments_.xyz,0.07766370848594593,-2.268309999999998,8.387479670584398
2output_540_Fragments_.xyz,0.05666400598201977,-0.8136699999999994,7.472717057620517
2output_986_Fragments_.xyz,0.0380020397066161,-0.5180699999999999,6.286336799043804
2output_28_Fragments_.xyz,0.03598884342832596,0.7267299999999997,6.00011040059143
2output_346_Fragments_.xyz,0.03909652699505453,0.5845500000000003,6.708796369653118
2output_170_Fragments_.xyz,0.052173639950022006,2.9141200000000005,6.678120466138393
2output_376_Fragments_.xyz,0.048499006886531505,0.17699999999999955,7.464608232816242
2output_922_Fragments_.xyz,0.026544485183066215,-2.9333499999999995,7.213060919626549
2output_663_Fragments_.xyz,0.14720768221422442,-1.522679999999998,8.524978707610813
2output_273_Fragments_.xyz,0.06579240008339952,1.63013,7.00687273981305
2output_413_Fragments_.xyz,0.03462431116935721,0.5635399999999999,6.5379866891428655
2output_641_Fragments_.xyz,0.10924465867814208,1.7819200000000004,7.398972567128003
2output_613_Fragments_.xyz,0.04236196454201693,0.7286000000000009,7.004042554664391
2output_783_Fragments_.xyz,0.04336142385392283,-0.14035999999999982,7.622155460252725
2output_879_Fragments_.xyz,0.04121317188569608,0.90964,6.308184578795424
2output_160_Fragments_.xyz,0.22385211938024435,-0.5678999999999984,8.697195183193882
2output_34_Fragments_.xyz,0.04663765824463992,1.4504500000000005,6.774827682119369
2output_454_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_216_Fragments_.xyz,0.05162460796521631,1.6664500000000007,5.483912471532497
2output_9_Fragments_.xyz,0.04392373525412936,-0.8415699999999997,6.7179628525754405
2output_121_Fragments_.xyz,0.03939900689311649,2.2346200000000005,6.873935278470162
2output_456_Fragments_.xyz,0.11292802902815674,-1.809069999999998,8.47170508874514
2output_110_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_223_Fragments_.xyz,0.04239248382572205,-1.08187,7.656083403963213
2output_123_Fragments_.xyz,0.04709525801546917,0.5845500000000003,6.777534187447795
2output_513_Fragments_.xyz,0.06278714867983692,-0.20390999999999984,7.385281447975081
2output_283_Fragments_.xyz,0.04865995174977125,0.5809300000000004,5.699958930283893
2output_482_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_449_Fragments_.xyz,0.0410158319567951,-1.3218499999999997,4.407501321824094
2output_97_Fragments_.xyz,0.04895517800736225,2.3727000000000005,7.469567774505386
2output_465_Fragments_.xyz,0.046391564984447776,-0.010080000000000477,7.439629300492416
2output_628_Fragments_.xyz,0.03868020319702032,-1.7749499999999996,6.770383198045183
2output_862_Fragments_.xyz,0.047835077744162555,-2.3005599999999986,6.9047048744762884
2output_467_Fragments_.xyz,0.14321760292390695,-0.7336699999999976,8.482345196608229
2output_229_Fragments_.xyz,0.14882686456201316,-1.396559999999998,8.514208136427118
2output_777_Fragments_.xyz,0.1107647238147877,-1.3965599999999978,8.469749037191821
2output_645_Fragments_.xyz,0.07061418822507463,-0.23687999999999954,7.008058273525127
2output_59_Fragments_.xyz,0.03540819473791889,2.1315500000000003,7.006701830144668
2output_124_Fragments_.xyz,0.12936824220189774,-0.6344899999999981,8.344812640168554
2output_213_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_561_Fragments_.xyz,0.12936824220189774,-0.6344899999999982,8.344812640168554
2output_702_Fragments_.xyz,0.03905153973529161,-0.6352899999999999,7.323445153194295
2output_179_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_639_Fragments_.xyz,0.05251364358815053,2.31164,6.483059679212144
2output_681_Fragments_.xyz,0.10453636779028189,-0.08345999999999834,8.365568177374046
2output_871_Fragments_.xyz,0.0410158319567951,-1.3218499999999997,4.407501321824094
2output_574_Fragments_.xyz,0.04153146541766582,1.1055400000000002,6.393100451089735
2output_675_Fragments_.xyz,0.03207648213793932,-2.058389999999999,7.270883283802865
2output_105_Fragments_.xyz,0.06475388178595622,1.5684300000000004,7.176862149217519
2output_330_Fragments_.xyz,0.11070580317417225,-2.030899999999998,8.337671401277422
2output_517_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_69_Fragments_.xyz,0.04656484054370063,0.35480999999999985,8.239352872685759
2output_894_Fragments_.xyz,0.22021150604058645,-0.5873799999999983,8.463052432119136
2output_142_Fragments_.xyz,0.04553920222253563,-0.5413699999999999,7.23476194458463
2output_134_Fragments_.xyz,0.04709525801546917,0.5845500000000001,6.777534187447795
2output_563_Fragments_.xyz,0.07249305081396433,-1.7600899999999977,8.493731271682266
2output_627_Fragments_.xyz,0.037241732664878575,-2.0456,7.478007838851289
2output_76_Fragments_.xyz,0.11516781735012249,-1.5347899999999983,8.466032535043135
2output_165_Fragments_.xyz,0.036759990234932156,-0.89167,7.565205738759249
2output_246_Fragments_.xyz,0.03685899846757997,-0.027760000000000007,7.1353497878613545
2output_2_Fragments_.xyz,0.03391719173239077,0.8890599999999997,5.226343000766402
2output_954_Fragments_.xyz,0.05435953232852899,0.2113200000000004,7.238676097159762
2output_890_Fragments_.xyz,0.051768847194750764,-2.678799999999999,7.270456233260651
2output_299_Fragments_.xyz,0.16500891146103863,-2.1300799999999978,8.491591692716172
2output_759_Fragments_.xyz,0.036335127564721625,-2.42816,6.971178452031678
2output_57_Fragments_.xyz,0.03909652699505453,0.5845500000000002,6.708796369653118
2output_82_Fragments_.xyz,0.0429272762755511,-0.13304000000000019,6.4975298820135485
2output_51_Fragments_.xyz,0.07334810566462385,-0.5703899999999994,6.812890555595598
2output_145_Fragments_.xyz,0.04463971335629902,-0.3500000000000004,7.177460864948253
2output_579_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_1008_Fragments_.xyz,0.04356801018863098,1.3258200000000004,7.24071757091745
2output_548_Fragments_.xyz,0.12541832359097885,-3.192959999999998,8.728565467379099
2output_816_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_774_Fragments_.xyz,0.137561369625362,-1.6487999999999974,8.517775957632944
2output_80_Fragments_.xyz,0.03840528695378232,-0.37108000000000024,7.320688087049816
2output_622_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_331_Fragments_.xyz,0.05150898566586552,2.176400000000001,8.405270237387287
2output_612_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_952_Fragments_.xyz,0.050205631268495955,1.77852,7.164658237587773
2output_171_Fragments_.xyz,0.03909652699505453,0.5845500000000001,6.708796369653118
2output_65_Fragments_.xyz,0.05155596059096658,-1.4114499999999996,7.348242814742453
2output_329_Fragments_.xyz,0.12936824220189774,-0.634489999999998,8.344812640168554
2output_1_Fragments_.xyz,0.0331321406614256,1.4011400000000005,7.342771338068416
2output_14_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_947_Fragments_.xyz,0.10453636779028189,-0.0834599999999984,8.365568177374046
2output_957_Fragments_.xyz,0.10698521891740691,-1.8113799999999975,8.406396820464378
2output_998_Fragments_.xyz,0.03194534057279804,0.12976,6.4808655167496845
2output_436_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_211_Fragments_.xyz,0.028618976856650886,-3.8316699999999995,6.586343235608306
2output_433_Fragments_.xyz,0.10453636779028189,-0.08345999999999837,8.365568177374046
2output_985_Fragments_.xyz,0.10453636779028189,-0.08345999999999837,8.365568177374046
2output_962_Fragments_.xyz,0.026600371255492705,0.4727000000000001,7.598278419714251
2output_625_Fragments_.xyz,0.057888521071252745,0.3773399999999999,7.192375396600467
2output_489_Fragments_.xyz,0.13466926469583626,-0.14314999999999806,8.490222118452722
2output_910_Fragments_.xyz,0.12599009924633342,-1.3167199999999977,8.444870018902755
2output_485_Fragments_.xyz,0.050019821721308845,1.2450300000000003,6.917794161473147
2output_892_Fragments_.xyz,0.04247818664633375,1.9311500000000006,5.760072875302381
2output_354_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_507_Fragments_.xyz,0.030471632835944232,-1.23106,6.673778956287263
2output_424_Fragments_.xyz,0.051935102181026455,2.1732500000000003,5.553956347588482
2output_745_Fragments_.xyz,0.04271538222347823,1.483130000000001,7.1208757599849655
2output_99_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_656_Fragments_.xyz,0.0506741246827781,1.8437400000000004,4.400837546532444
2output_619_Fragments_.xyz,0.034968770187764245,-0.5818400000000001,7.021332444745759
2output_835_Fragments_.xyz,0.12096276592210967,-0.7606099999999981,8.320533369648187
2output_795_Fragments_.xyz,0.06937501293390667,-0.7454699999999989,8.49645930794718
2output_761_Fragments_.xyz,0.14338395970507808,-1.7421999999999982,8.433919469141332
2output_1019_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_547_Fragments_.xyz,0.034146356981713887,0.5594499999999999,7.00386677791416
2output_654_Fragments_.xyz,0.04243721865638869,1.7202300000000001,5.996535833951793
2output_488_Fragments_.xyz,0.08779719746390047,2.8505100000000017,7.027311536594364
2output_43_Fragments_.xyz,0.13613168825823507,-1.6609099999999983,8.444474269045797
2output_885_Fragments_.xyz,0.06991170993770329,-1.5005899999999988,7.4932451124166315
2output_73_Fragments_.xyz,0.07913185271178236,-0.1223999999999992,7.490931038331873
2output_742_Fragments_.xyz,0.10928340863961777,-2.623099999999998,8.768420608681371
2output_695_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_150_Fragments_.xyz,0.031867112953463034,0.08404999999999993,7.808285223895775
2output_586_Fragments_.xyz,0.05017011732972187,2.3545100000000008,7.553244632631223
2output_370_Fragments_.xyz,0.046929104949370797,1.0209900000000003,7.23879177740182
2output_427_Fragments_.xyz,0.03620913944453118,1.5511200000000003,7.497254143992394
2output_104_Fragments_.xyz,0.037517905877448555,0.6374599999999999,6.133945128895158
2output_91_Fragments_.xyz,0.14759102094385462,-2.5870099999999976,8.442289963926886
2output_328_Fragments_.xyz,0.04521862131650813,-0.38775000000000015,7.958410154260363
2output_407_Fragments_.xyz,0.06905463656801886,-1.4581599999999981,6.978481121762133
2output_204_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_377_Fragments_.xyz,0.028336417318435104,-3.78146,6.671767304692189
2output_10_Fragments_.xyz,0.12829422898762516,-2.943589999999998,8.735466829072749
2output_53_Fragments_.xyz,0.07868126928809016,-2.704389999999998,8.706222035142254
2output_309_Fragments_.xyz,0.1696209906353023,-3.0633799999999978,8.540862782546345
2output_685_Fragments_.xyz,0.05125536712355414,1.3246200000000001,6.8923302197762
2output_423_Fragments_.xyz,0.04020757307781619,0.35833999999999994,6.965990157310907
2output_840_Fragments_.xyz,0.0736895503766964,-2.1870199999999977,8.400167743846268
2output_733_Fragments_.xyz,0.1525364054629452,-1.8113799999999975,8.460323558656315
2output_275_Fragments_.xyz,0.06490738223290292,1.4445000000000003,7.429152505501608
2output_266_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_577_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_568_Fragments_.xyz,0.11958143096944737,-1.8926699999999976,8.44301132063781
2output_109_Fragments_.xyz,0.050019821721308845,1.2450300000000003,6.917794161473147
2output_546_Fragments_.xyz,0.1340494601463224,-0.1936999999999983,8.371944336139327
2output_608_Fragments_.xyz,0.125602049656281,-0.3336799999999981,8.469307971370291
2output_333_Fragments_.xyz,0.04001212201878145,1.7542600000000002,6.595807020270724
2output_402_Fragments_.xyz,0.12690276418178548,-3.012489999999998,8.401225390182464
2output_970_Fragments_.xyz,0.12936824220189774,-0.6344899999999983,8.344812640168554
2output_708_Fragments_.xyz,0.10179971802072718,-2.1171899999999977,8.7223765437976
2output_909_Fragments_.xyz,0.11952530015297548,-3.057319999999998,8.439184580558976
2output_139_Fragments_.xyz,0.12936824220189774,-0.6344899999999982,8.344812640168554
2output_757_Fragments_.xyz,0.12161798045391586,-0.5710899999999982,8.552460859651566
2output_543_Fragments_.xyz,0.05760144923637658,0.66409,7.385324229600889
2output_503_Fragments_.xyz,0.04649065820622669,1.5533200000000003,7.1477409336690965
2output_452_Fragments_.xyz,0.0462977128502499,0.5751399999999997,7.365258858732278
2output_701_Fragments_.xyz,0.03968700960864105,0.06812000000000035,7.484470232267422
2output_719_Fragments_.xyz,0.02788992747692032,-4.2680099999999985,8.157087298332613
2output_891_Fragments_.xyz,0.1737857520890908,-1.6244499999999982,8.571439781730188
2output_395_Fragments_.xyz,0.04709525801546917,0.5845500000000001,6.777534187447795
2output_37_Fragments_.xyz,0.03693261178916516,0.7156200000000004,6.940369807508095
2output_1000_Fragments_.xyz,0.20106730423862032,-0.9410799999999978,8.48856244536226
2output_698_Fragments_.xyz,0.036673722428819285,0.5378300000000003,6.197823696475401
2output_457_Fragments_.xyz,0.10350658056197383,-2.0487899999999977,8.496174915734791
2output_166_Fragments_.xyz,0.046620656941063876,0.04713999999999968,6.451596437104396
2output_1011_Fragments_.xyz,0.05236097395122959,-0.7420399999999991,6.69380940817393
2output_348_Fragments_.xyz,0.17018561114723835,-1.7600899999999982,8.568961762453672
2output_966_Fragments_.xyz,0.04307837022848011,1.9732500000000006,5.267166964758866
2output_168_Fragments_.xyz,0.14338395970507808,-1.7421999999999978,8.433919469141332
2output_233_Fragments_.xyz,0.04243157057827797,0.7835300000000003,7.3731036055201375
2output_0_Fragments_.xyz,0.040349659895031156,-1.6621499999999991,6.868692386285758
2output_707_Fragments_.xyz,0.03808613998006571,-0.10326999999999999,7.10887738249211
2output_256_Fragments_.xyz,0.0468913176740852,1.46527,6.381384324808631
2output_289_Fragments_.xyz,0.038805668331849126,0.6286200000000008,7.206615394780298
2output_793_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_125_Fragments_.xyz,0.044498497872799275,0.8923399999999997,7.298570740739218
2output_977_Fragments_.xyz,0.06905463656801886,-1.4581599999999981,6.978481121762133
2output_93_Fragments_.xyz,0.05812496337035885,-0.02989000000000036,8.053588741804827
2output_752_Fragments_.xyz,0.05003143619518107,1.1284400000000003,7.001276904622552
2output_206_Fragments_.xyz,0.11010393163823241,-0.8290099999999981,8.448611039757658
2output_604_Fragments_.xyz,0.05251364358815053,2.31164,6.483059679212144
2output_629_Fragments_.xyz,0.04709525801546917,0.5845500000000001,6.777534187447795
2output_769_Fragments_.xyz,0.04758882242543748,1.4017200000000003,7.300815906436918
2output_852_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_889_Fragments_.xyz,0.03342168646791578,0.013440000000000306,7.6754125425908315
2output_41_Fragments_.xyz,0.0662906347703007,2.629820000000001,7.932605845971417
2output_864_Fragments_.xyz,0.14958396103091712,-0.2257299999999983,8.788174601328368
2output_13_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_240_Fragments_.xyz,0.06690865973080902,2.66523,6.80360169466471
2output_674_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_988_Fragments_.xyz,0.04063462998590151,2.1026300000000004,7.31594789625586
2output_254_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_479_Fragments_.xyz,0.028883352690669384,-1.8714700000000004,6.70168078207756
2output_867_Fragments_.xyz,0.05107267342888228,2.3102400000000003,5.9567568860441025
2output_808_Fragments_.xyz,0.0506741246827781,1.8437400000000004,4.31327875017656
2output_32_Fragments_.xyz,0.10669716155197904,-1.7421999999999986,8.385110548742885
2output_257_Fragments_.xyz,0.03408508839973928,-3.8084599999999984,7.370120674239525
2output_113_Fragments_.xyz,0.049155733104091354,0.20989999999999975,7.164454792007418
2output_62_Fragments_.xyz,0.17042190969411175,-0.9122699999999981,8.753427694782099
2output_896_Fragments_.xyz,0.18558815614313587,-0.5980299999999982,8.450973223451065
2output_50_Fragments_.xyz,0.051221798658909266,2.1281300000000005,7.567019716248463
2output_411_Fragments_.xyz,0.10782219888071701,1.3390300000000002,6.568868648786675
2output_611_Fragments_.xyz,0.17204362312709237,-1.1477099999999978,8.416923324454421
2output_286_Fragments_.xyz,0.03840528695378232,-0.3710800000000002,7.320688087049816
2output_878_Fragments_.xyz,0.11662204047776903,-1.4778499999999979,8.459867850512182
2output_473_Fragments_.xyz,0.059314021509953414,1.9760600000000006,7.007180703464491
2output_533_Fragments_.xyz,0.042857858046729314,1.4181200000000003,6.592854643674938
2output_648_Fragments_.xyz,0.12096276592210967,-0.7606099999999981,8.320533369648187
